Community Area,Year,Month,(NULL),ADMINISTRATIVE CODE,ALCOHOLIC BEVERAGE CONTROL LAW,ANTICIPATORY OFFENSES,ARSON,ASSAULT 3 & RELATED OFFENSES,BURGLAR'S TOOLS,BURGLARY,CANNABIS RELATED OFFENSES,CHILD ABANDONMENT/NON SUPPORT 1,CRIMINAL MISCHIEF & RELATED OF,CRIMINAL TRESPASS,DANGEROUS DRUGS,DANGEROUS WEAPONS,DISORDERLY CONDUCT,DISRUPTION OF A RELIGIOUS SERV,ESCAPE 3,FELONY ASSAULT,FORGERY,FORTUNE TELLING,FRAUDS,FRAUDULENT ACCOSTING,GAMBLING,GRAND LARCENY,GRAND LARCENY OF MOTOR VEHICLE,HARRASSMENT 2,"HOMICIDE-NEGLIGENT,UNCLASSIFIE",HOMICIDE-NEGLIGENT-VEHICLE,INTOXICATED & IMPAIRED DRIVING,INTOXICATED/IMPAIRED DRIVING,JOSTLING,KIDNAPPING & RELATED OFFENSES,LOITERING,"LOITERING/GAMBLING (CARDS, DIC",MISCELLANEOUS PENAL LAW,MURDER & NON-NEGL. MANSLAUGHTER,NEW YORK CITY HEALTH CODE,OFF. AGNST PUB ORD SENSBLTY &,OFFENSES AGAINST PUBLIC ADMINI,OFFENSES AGAINST PUBLIC SAFETY,OFFENSES AGAINST THE PERSON,OFFENSES INVOLVING FRAUD,OFFENSES RELATED TO CHILDREN,OTHER OFFENSES RELATED TO THEFT,OTHER STATE LAWS,OTHER STATE LAWS (NON PENAL LAW),PETIT LARCENY,PETIT LARCENY OF MOTOR VEHICLE,POSSESSION OF STOLEN PROPERTY,PROSTITUTION & RELATED OFFENSES,RAPE,ROBBERY,SEX CRIMES,THEFT-FRAUD,UNAUTHORIZED USE OF A VEHICLE,UNLAWFUL POSS. WEAP. ON SCHOOL,VEHICLE AND TRAFFIC LAWS
1,2024,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,2024,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,2024,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2024,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2024,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2024,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2024,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2024,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,2024,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2024,11,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,2024,12,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,17.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1,2025,1,0.0,13.0,0.0,0.0,1.0,46.0,0.0,14.0,0.0,0.0,24.0,8.0,5.0,2.0,1.0,0.0,0.0,6.0,34.0,0.0,3.0,1.0,0.0,93.0,1.0,39.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,30.0,8.0,0.0,0.0,9.0,0.0,20.0,0.0,0.0,285.0,0.0,1.0,0.0,1.0,7.0,1.0,5.0,0.0,0.0,5.0
1,2025,2,0.0,8.0,0.0,0.0,0.0,33.0,0.0,12.0,0.0,0.0,19.0,9.0,1.0,6.0,1.0,0.0,0.0,11.0,13.0,0.0,5.0,0.0,0.0,104.0,3.0,38.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,24.0,6.0,0.0,0.0,3.0,0.0,18.0,1.0,0.0,288.0,0.0,1.0,0.0,2.0,15.0,9.0,2.0,1.0,0.0,1.0
1,2025,3,0.0,12.0,0.0,0.0,0.0,63.0,0.0,16.0,0.0,0.0,36.0,3.0,11.0,6.0,0.0,0.0,0.0,13.0,54.0,0.0,6.0,0.0,0.0,112.0,5.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,22.0,10.0,0.0,0.0,8.0,0.0,44.0,0.0,0.0,295.0,0.0,0.0,0.0,2.0,11.0,7.0,3.0,1.0,0.0,10.0
1,2025,4,0.0,39.0,0.0,0.0,0.0,42.0,0.0,23.0,0.0,0.0,31.0,5.0,7.0,6.0,2.0,0.0,0.0,17.0,39.0,0.0,8.0,3.0,0.0,79.0,4.0,55.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,26.0,14.0,0.0,1.0,8.0,0.0,30.0,0.0,1.0,275.0,0.0,3.0,0.0,1.0,18.0,10.0,1.0,0.0,0.0,5.0
1,2025,5,0.0,42.0,0.0,0.0,0.0,43.0,0.0,28.0,0.0,0.0,33.0,8.0,17.0,2.0,0.0,0.0,0.0,16.0,36.0,0.0,6.0,3.0,0.0,93.0,3.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,14.0,13.0,1.0,1.0,6.0,0.0,40.0,0.0,0.0,292.0,0.0,1.0,0.0,0.0,19.0,10.0,3.0,0.0,0.0,8.0
1,2025,6,0.0,8.0,0.0,0.0,0.0,40.0,1.0,7.0,0.0,0.0,39.0,5.0,6.0,3.0,0.0,0.0,1.0,16.0,55.0,0.0,5.0,6.0,0.0,86.0,4.0,56.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,22.0,17.0,0.0,2.0,3.0,0.0,28.0,1.0,0.0,252.0,0.0,1.0,0.0,2.0,14.0,6.0,2.0,0.0,0.0,8.0
1,2025,7,0.0,3.0,0.0,0.0,0.0,50.0,0.0,10.0,0.0,0.0,45.0,2.0,2.0,6.0,0.0,0.0,0.0,9.0,24.0,0.0,3.0,17.0,0.0,108.0,1.0,74.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,34.0,5.0,0.0,2.0,5.0,0.0,16.0,0.0,1.0,355.0,0.0,1.0,1.0,1.0,8.0,6.0,1.0,3.0,0.0,7.0
1,2025,8,0.0,4.0,0.0,0.0,0.0,38.0,0.0,13.0,0.0,0.0,51.0,5.0,5.0,4.0,0.0,0.0,0.0,18.0,36.0,0.0,6.0,1.0,0.0,99.0,3.0,62.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,23.0,10.0,0.0,0.0,5.0,0.0,28.0,2.0,0.0,269.0,0.0,0.0,0.0,2.0,18.0,7.0,3.0,0.0,0.0,4.0
1,2025,9,0.0,4.0,0.0,0.0,0.0,46.0,2.0,21.0,0.0,0.0,42.0,9.0,11.0,8.0,1.0,0.0,0.0,15.0,29.0,0.0,2.0,2.0,0.0,104.0,4.0,56.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,23.0,9.0,0.0,0.0,6.0,0.0,25.0,1.0,0.0,281.0,0.0,1.0,0.0,0.0,9.0,9.0,1.0,0.0,0.0,13.0
1,2025,10,0.0,1.0,0.0,0.0,0.0,57.0,0.0,21.0,0.0,0.0,38.0,10.0,7.0,7.0,0.0,0.0,0.0,14.0,21.0,0.0,8.0,0.0,1.0,117.0,4.0,57.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,21.0,5.0,0.0,1.0,2.0,0.0,16.0,1.0,0.0,347.0,0.0,0.0,0.0,0.0,11.0,9.0,3.0,0.0,0.0,6.0
1,2025,11,0.0,0.0,0.0,0.0,0.0,44.0,1.0,17.0,0.0,0.0,37.0,3.0,11.0,7.0,0.0,0.0,0.0,12.0,23.0,0.0,2.0,0.0,0.0,100.0,1.0,69.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,18.0,10.0,0.0,1.0,5.0,0.0,17.0,0.0,0.0,274.0,0.0,0.0,0.0,2.0,13.0,5.0,1.0,0.0,0.0,7.0
1,2025,12,0.0,2.0,0.0,0.0,0.0,35.0,1.0,25.0,0.0,1.0,20.0,4.0,11.0,4.0,1.0,0.0,0.0,9.0,67.0,0.0,3.0,0.0,0.0,88.0,3.0,47.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,16.0,8.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,252.0,0.0,2.0,0.0,2.0,8.0,1.0,1.0,0.0,0.0,13.0
10,2024,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2024,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,2024,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2024,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2024,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2024,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,2024,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2024,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2024,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2024,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
10,2025,1,0.0,4.0,0.0,0.0,0.0,25.0,0.0,5.0,0.0,0.0,25.0,3.0,17.0,2.0,0.0,0.0,0.0,14.0,11.0,0.0,0.0,0.0,0.0,48.0,2.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,1.0,7.0,5.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,67.0,0.0,3.0,0.0,1.0,8.0,6.0,5.0,0.0,0.0,15.0
10,2025,2,0.0,3.0,0.0,0.0,0.0,27.0,1.0,10.0,0.0,0.0,23.0,7.0,8.0,8.0,0.0,0.0,0.0,12.0,5.0,0.0,0.0,0.0,0.0,44.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,6.0,0.0,1.0,0.0,0.0,11.0,1.0,0.0,43.0,0.0,0.0,0.0,1.0,8.0,3.0,1.0,0.0,0.0,9.0
10,2025,3,0.0,3.0,0.0,0.0,0.0,26.0,1.0,14.0,0.0,0.0,20.0,8.0,19.0,4.0,0.0,0.0,0.0,10.0,4.0,0.0,1.0,0.0,0.0,52.0,2.0,55.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,10.0,6.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,86.0,0.0,0.0,0.0,4.0,10.0,4.0,1.0,0.0,0.0,21.0
10,2025,4,0.0,5.0,0.0,0.0,0.0,36.0,0.0,11.0,0.0,0.0,17.0,6.0,19.0,2.0,0.0,0.0,0.0,15.0,4.0,0.0,0.0,0.0,0.0,42.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,70.0,1.0,2.0,0.0,2.0,9.0,2.0,1.0,0.0,0.0,29.0
10,2025,5,0.0,3.0,0.0,0.0,0.0,33.0,1.0,5.0,0.0,0.0,21.0,10.0,10.0,3.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,58.0,4.0,34.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,7.0,4.0,0.0,1.0,2.0,0.0,10.0,3.0,0.0,80.0,0.0,2.0,0.0,0.0,8.0,5.0,1.0,0.0,0.0,14.0
10,2025,6,0.0,1.0,0.0,0.0,2.0,34.0,0.0,7.0,0.0,0.0,19.0,10.0,17.0,3.0,0.0,0.0,0.0,17.0,3.0,0.0,5.0,0.0,1.0,53.0,0.0,57.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,13.0,3.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,81.0,0.0,1.0,0.0,0.0,6.0,13.0,1.0,1.0,0.0,12.0
10,2025,7,0.0,3.0,0.0,0.0,1.0,48.0,1.0,13.0,0.0,0.0,28.0,11.0,14.0,7.0,0.0,0.0,0.0,10.0,1.0,0.0,1.0,0.0,0.0,49.0,1.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,10.0,3.0,0.0,0.0,2.0,0.0,17.0,1.0,0.0,63.0,0.0,2.0,0.0,0.0,14.0,5.0,2.0,1.0,0.0,16.0
10,2025,8,0.0,3.0,0.0,0.0,1.0,30.0,1.0,11.0,0.0,0.0,31.0,13.0,13.0,7.0,0.0,0.0,0.0,14.0,1.0,0.0,3.0,0.0,0.0,46.0,9.0,60.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,11.0,6.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,94.0,0.0,0.0,0.0,1.0,10.0,6.0,6.0,2.0,0.0,6.0
10,2025,9,0.0,1.0,0.0,0.0,0.0,29.0,0.0,7.0,0.0,0.0,29.0,7.0,17.0,9.0,0.0,0.0,0.0,13.0,1.0,0.0,2.0,0.0,0.0,79.0,3.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,28.0,6.0,0.0,1.0,3.0,0.0,4.0,2.0,0.0,78.0,0.0,0.0,1.0,0.0,8.0,9.0,3.0,1.0,0.0,7.0
10,2025,10,0.0,1.0,0.0,0.0,0.0,36.0,0.0,8.0,0.0,0.0,26.0,11.0,13.0,5.0,0.0,0.0,0.0,18.0,4.0,0.0,0.0,0.0,0.0,62.0,4.0,43.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,15.0,2.0,0.0,0.0,1.0,0.0,6.0,3.0,1.0,57.0,0.0,0.0,0.0,2.0,11.0,6.0,3.0,0.0,0.0,14.0
10,2025,11,0.0,0.0,0.0,0.0,1.0,32.0,0.0,2.0,0.0,0.0,18.0,2.0,11.0,9.0,0.0,0.0,0.0,9.0,4.0,0.0,2.0,1.0,0.0,43.0,3.0,39.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,76.0,0.0,1.0,0.0,2.0,10.0,4.0,1.0,0.0,0.0,12.0
10,2025,12,0.0,0.0,0.0,0.0,0.0,24.0,0.0,6.0,0.0,0.0,18.0,2.0,2.0,1.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,25.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,6.0,6.0,1.0,0.0,4.0,0.0,4.0,1.0,0.0,51.0,0.0,0.0,0.0,0.0,8.0,3.0,1.0,0.0,0.0,16.0
100,2024,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
100,2024,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
100,2024,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,2024,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,2024,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,2024,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
100,2024,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
100,2024,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
100,2024,12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
100,2025,1,0.0,1.0,0.0,0.0,0.0,23.0,0.0,3.0,0.0,0.0,25.0,1.0,3.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,52.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,8.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,34.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,15.0
